Date,Contributor,Address,City,State,Zip,Occupation,Employer,Principal Officer,Amount,CPF ID,Recipient,Tender Type ID,Tender Type Description,Record Type ID,Record Type Description,Source Description
2/13/2002,Greater Boston Real Estate Board PAC,11 Beacon Street,Boston,MA,2108,,,,$125.00 ,10315,"Moore, Richard T.",0,Not Specified,202,Committee,2002 Pre-primary Report (ND)
2/14/2002,Greater Boston Real Estate Board,11 Beacon St,Boston,MA,2108,,,,$100.00 ,13012,"Fallon, Christopher G.",0,Not Specified,202,Committee,2002 Pre-primary Report (ND)
2/16/2002,GREATER BOSTON REAL ESTATE BOARD,11 Beacon Street,Boston,MA,,,,,$100.00 ,11411,"Walsh, Marian",0,Not Specified,202,Committee,2002 Pre-primary Report (ND)
2/20/2002,Greater Boston Real Estate Board PAC,11 Beacon Street,Boston,MA,2108,,,,$100.00 ,11155,"Rosenberg, Stanley C.",0,Not Specified,202,Committee,2002 Pre-primary Report (ND)
2/27/2002,Greater Boston Real Estate Board PAC,11 Beacon Street,Boston,MA,2108,,,,$100.00 ,10320,"Morrissey, Michael W.",0,Not Specified,202,Committee,2002 Pre-primary Report (ND)
3/20/2002,Greater Boston Real Estate Board,11 Beacon Street,Boston,MA,2108,,,,$100.00 ,10740,"Casey, Paul C.",0,Not Specified,202,Committee,2002 Pre-primary Report (ND)
3/26/2002,Greater Boston Real Estate Board PAC,11 Beacon St.,Boston,MA,2108,,,,$100.00 ,12991,"Joyce, Brian A.",0,Not Specified,202,Committee,2002 Pre-primary Report (ND)
3/28/2002,Greater Boston Real Estate Boad,11 Beacon Street,Boston,MA,2108,,,,$100.00 ,12314,"Montigny, Mark C.W.",0,Not Specified,202,Committee,2002 Pre-primary Report (ND)
4/4/2002,Greater Boston Real Estate Board PAC,11 Beacon Street,Boston,MA,2108,,,,$125.00 ,10025,"Berry, Frederick E.",0,Not Specified,202,Committee,2002 Pre-primary Report (ND)
4/5/2002,Greater Boston Real Estate Board,11 Beacon Street,Boston,MA,2108,,,,$125.00 ,10130,"DiMasi, Salvatore F.",0,Not Specified,202,Committee,2002 Pre-primary Report (ND)
4/5/2002,Greater Boston Real Estate Board PAC,11 Beacon Street,Boston,MA,2108,,,,$125.00 ,11413,"DeLeo, Robert A.",0,Not Specified,202,Committee,2002 Pre-primary Report (ND)
4/5/2002,Greater Boston Real Estate Board PAC,11 Beacon Street,Boston,MA,2108,,,,$100.00 ,11431,"Lees, Brian",0,Not Specified,202,Committee,2002 Pre-primary Report (ND)
4/5/2002,Greater Boston Real Estate Board PAC,11 Beacon St.,Boston,MA,2108,,,,$125.00 ,12119,"Quinn, John F.",0,Not Specified,202,Committee,2002 Pre-primary Report (ND)
4/9/2002,Greater Boston Real Estate Board,11 Beacon Street,Boston,MA,2108,,,,$100.00 ,13052,"Creedon Jr., Robert S.",0,Not Specified,202,Committee,2002 Pre-primary Report (ND)
4/10/2002,Greater Boston Real Estate Board,11 Beacon Street,Boston,MA,2108,,,,$100.00 ,13173,"Walsh, Martin J.",0,Not Specified,202,Committee,2002 Pre-primary Report (ND)
4/12/2002,Greater Boston Real Estate Board P.A.C.,11 Beacon Street,Boston,MA,2108,CPF#80606,,,$200.00 ,11102,"Petrolati, Thomas M.",0,Not Specified,201,Individual,2002 Pre-primary Report (ND)
4/23/2002,GREATER BOSTON REAL ESTATE BOARD,11 BEACON ST.,BOSTON,MA,2108,,,,$100.00 ,11066,"Bosley, Daniel E.",0,Not Specified,202,Committee,2002 Pre-primary Report (ND)
4/23/2002,Greater Boston Real Estate Board PAC,11 Beacon St.,Boston,MA,2108,,,,$100.00 ,11771,"Shannon (deceased), Charles",0,Not Specified,202,Committee,2002 Pre-primary Report (ND)
4/24/2002,Greater Boston Real Estate Boa,11 Beacon Street,Boston,MA,2108,,,Edwin Shanahan,$100.00 ,10595,"Honan, Kevin G.",0,Not Specified,202,Committee,2002 Pre-primary Report (ND)
4/24/2002,GREATER BOSTON REAL ESTATE BOARD PAC,11 BEACON ST,Boston,MA,2108,,,,$125.00 ,12236,"Lewis, Maryanne",0,Not Specified,202,Committee,2002 Pre-primary Report (ND)
4/26/2002,GREATER BOSTON REAL ESTATE BOARD,11 BEACON ST,Boston,MA,2108,,,,$100.00 ,12592,"Kujawski, Paul",0,Not Specified,202,Committee,2002 Pre-primary Report (ND)
4/26/2002,GREATER BOSTON REAL ESTATE BOARD,11 BEACON ST,Boston,MA,2108,,,,$100.00 ,12592,"Kujawski, Paul",0,Not Specified,202,Committee,2002 Year-end Report (ND)
5/18/2002,Greater Boston Real Estate Board PAC,11 Beacon Street 1st Floor,Boston,MA,2108,,,,$100.00 ,11421,"Brewer, Stephen M.",0,Not Specified,202,Committee,2002 Pre-primary Report (ND)
6/20/2002,Greater Boston Real Estate Board PAC,11 Beacon Street,Boston,MA,2108,,,,$100.00 ,10328,"Murphy, Stephen",1,Check,202,Committee,6/20/02 Deposit Report
8/12/2002,Greater Boston Real Estate Board PAC,11 Beacon Street,Boston,MA,2108,,,,$300.00 ,10328,"Murphy, Stephen",1,Check,202,Committee,8/12/02 Deposit Report
9/3/2002,Greater Boston Real Estate Board,11 Beacon Street,Boston,MA,2108,,,,$150.00 ,12626,"Swan, Benjamin",0,Not Specified,203,Union/Association,2002 Pre-election Report (ND)
9/16/2002,Greater Boston Real Estate Board,11 Beacon St.,Boston,MA,2108,,,,$200.00 ,13738,"Galluccio, Anthony D.",0,Not Specified,202,Committee,2002 Pre-election Report (ND)
10/24/2002,Greater Boston Real Estate Board PAC,11 Beacon Street,Boston,MA,2108,,,,$100.00 ,13512,"Bunker Jr., David C.",0,Not Specified,202,Committee,2002 Year-end Report (ND)
10/29/2002,Greater Boston Real Estate Board PAC,11 Beacon Street,Boston,MA,2108,,,,$100.00 ,10389,"Scaccia, Angelo M.",0,Not Specified,202,Committee,2002 Year-end Report (ND)
11/19/2002,Greater Boston Real Estate Board PAC,11 Beacon St.,Boston,MA,2108,,,,$125.00 ,11771,"Shannon (deceased), Charles",0,Not Specified,202,Committee,2002 Year-end Report (ND)
11/25/2002,Greater Boston Real Estate Board PAC,11 Beacon Street,Boston,MA,2108,,,,$100.00 ,10328,"Murphy, Stephen",1,Check,202,Committee,11/25/02 Deposit Report
2/11/2003,Greater Boston Real Estate Board,11 Beacon Street,Boston,MA,2108,,,,$100.00 ,13729,"Wallace, Brian P.",0,Not Specified,202,Committee,2003 Year-end Report (ND)
2/11/2003,Greater Boston Real Estate Board PAC,11 Beacon Street,Boston,MA,2108,,,,$100.00 ,11478,"Harkins, Lida E.",0,Not Specified,202,Committee,2003 Year-end Report (ND)
2/13/2003,Greater Boston Real Estate Board PAC,11 Beacon Street,Boston,MA,2108,,,,$125.00 ,10025,"Berry, Frederick E.",0,Not Specified,202,Committee,2003 Year-end Report (ND)
2/27/2003,Greater Boston Real Estate Board,11 Beacon Street,Boston,MA,2108,,,,$100.00 ,11155,"Rosenberg, Stanley C.",0,Not Specified,202,Committee,2003 Year-end Report (ND)
2/27/2003,Greater Boston Real Estate Board PAC,11 Beacon Street,Boston,MA,2108,,,,$100.00 ,10320,"Morrissey, Michael W.",0,Not Specified,202,Committee,2003 Year-end Report (ND)
3/21/2003,Greater Boston Real Estate Board PAC,11 Beacon Street,Boston,MA,2108,,,,$125.00 ,10328,"Murphy, Stephen",1,Check,202,Committee,3/21/03 Deposit Report
3/24/2003,Greater Boston Real Estate Board,11 Beacon Street,Boston,MA,2108,,,,$125.00 ,12185,"Jacques, Cheryl Ann",0,Not Specified,202,Committee,2003 Year-end Report (ND)
3/24/2003,Greater Boston Real Estate Board,11 Beacon Street,Boston,MA,2108,,,,$100.00 ,10721,"Havern III, Robert A.",0,Not Specified,202,Committee,2003 Year-end Report (ND)
3/24/2003,Greater Boston Real Estate Board,11 Beacon Street,Boston,MA,2108,,,,$125.00 ,10328,"Murphy, Stephen",1,Check,202,Committee,3/24/03 Deposit Report
3/24/2003,Greater Boston Real Estate Board/PAC,11 Beacon Street,Boston,MA,2108,,,,$125.00 ,11413,"DeLeo, Robert A.",0,Not Specified,202,Committee,2003 Year-end Report (ND)
3/27/2003,Greater Boston Real Estate Board,11 Beacon Street,Boston,MA,2108,,,,$125.00 ,10273,"Magnani, David  P.",0,Not Specified,202,Committee,2003 Year-end Report (ND)
3/31/2003,Greater Boston Real Estate Board PAC,11 Beacon St.,Boston,MA,2108,,,,$100.00 ,12991,"Joyce, Brian A.",0,Not Specified,202,Committee,2003 Year-end Report (ND)
4/3/2003,Greater Boston Real Estate Board,11 Beacon St.,Boston,MA,2108,,,,$100.00 ,13411,"Reinstein, Kathi-Anne",0,Not Specified,202,Committee,2003 Year-end Report (ND)
4/8/2003,GREATER BOSTON REAL ESTATE BOARD,11 BEACON ST.,BOSTON,MA,2108,,,,$100.00 ,11066,"Bosley, Daniel E.",0,Not Specified,202,Committee,2003 Year-end Report (ND)
4/8/2003,Greater Boston Real Estate Board Pac,11 Beacon Street,Boston,MA,20108,,,,$100.00 ,13946,"Rush, Michael F.",0,Not Specified,202,Committee,2003 Year-end Report (ND)
4/9/2003,Greater Boston Real Estate Board PAC,11 Beacon Street,Boston,MA,2108,,,,$200.00 ,12534,"Jones Jr., Bradley H.",0,Not Specified,202,Committee,2003 Year-end Report (ND)
4/10/2003,Greater Boston Real Estate Board,11 Beacon Street,Boston,MA,2108,,,,$100.00 ,13173,"Walsh, Martin J.",0,Not Specified,202,Committee,2003 Year-end Report (ND)
4/11/2003,Greater Boston Real Estate Board PAC,11 Beacon St.,Boston,MA,2108,,,,$125.00 ,11771,"Shannon (deceased), Charles",0,Not Specified,202,Committee,2003 Year-end Report (ND)
4/15/2003,Greater Boston Real Estate Board,11 Beacon Street,Boston,MA,2108,,,,$100.00 ,13052,"Creedon Jr., Robert S.",0,Not Specified,202,Committee,2003 Year-end Report (ND)
4/22/2003,Greater Boston Real Estate Board,11 Beacon St.,Boston,MA,2108,,,,$200.00 ,11470,"Travaglini, Robert E.",0,Not Specified,202,Committee,2003 Year-end Report (ND)
4/23/2003,Greater Boston Real Estate Board,11 Beacon St,Boston,MA,2108,,,,$100.00 ,13834,"Walsh, Steven M.",0,Not Specified,202,Committee,2003 Year-end Report (ND)
4/24/2003,Greater Boston Real Estate Board PAC,11 Beacon Street,Boston,MA,2108,,,,$100.00 ,12222,"Toomey Jr., Timothy J.",0,Not Specified,202,Committee,2003 Year-end Report (ND)
4/28/2003,Greater Boston Real Estate Board PAC,11 Beacon Street,Boston,MA,2108,Edwin J. Shanahan,CPF #80606,,$125.00 ,13217,"Barrios, Jarrett T.",0,Not Specified,201,Individual,2003 Year-end Report (ND)
4/28/2003,Greater Boston Real Estate Board PAC,11 Beacon Street,Boston,MA,2108,,,,$100.00 ,11431,"Lees, Brian",0,Not Specified,202,Committee,2003 Year-end Report (ND)
4/28/2003,Greater Boston Real Estate Board PAC,11 Beacon St,Boston,MA,2108,,,,$150.00 ,11448,"Pacheco, Marc R.",0,Not Specified,202,Committee,2003 Year-end Report (ND)
4/28/2003,"Greater Boston Real Estate Board, PAC",11 Beacon Street,Boston,MA,2108,,,,$125.00 ,12237,"Wilkerson, Dianne",0,Not Specified,202,Committee,2003 Year-end Report (ND)
4/30/2003,Greater Boston Real Estate PAC,11 Beacon Street,Boston,MA,2108,,,,$100.00 ,12533,"Fennell, Robert F.",0,Not Specified,202,Committee,2003 Year-end Report (ND)
5/1/2003,Greater Boston Real Estate Board,11 Beacon Street,Boston,MA,2108,,,,$100.00 ,10740,"Casey, Paul C.",0,Not Specified,202,Committee,2003 Year-end Report (ND)
5/2/2003,Greater Boston Real Estate Board,11 Beacon Street,Boston,MA,2108,,,,$100.00 ,13037,"Hart Jr., John A.",0,Not Specified,202,Committee,2003 Year-end Report (ND)
5/5/2003,GREATER BOSTON REAL ESTATE BOARD,11 BEACON ST,Boston,MA,2108,,,,$100.00 ,12592,"Kujawski, Paul",0,Not Specified,202,Committee,2003 Year-end Report (ND)
5/27/2003,Greater Boston Real Estate Board,11 Beacon St. Fl.1,Boston,MA,2108,,,,$100.00 ,10088,"Ciampa, Vincent P.",0,Not Specified,202,Committee,2003 Year-end Report (ND)
6/2/2003,Greater Boston Real Estate Board PAC,11 Beacon St.,Boston,MA,2108,,,,$100.00 ,10030,"Binienda, Sr., John J.",0,Not Specified,202,Committee,2003 Year-end Report (ND)
6/8/2003,Greater Boston Real Estate Board,11 Beacon Street,Boston,MA,2108,,,,$100.00 ,11064,"Festa, Michael E.",0,Not Specified,202,Committee,2003 Year-end Report (ND)
6/11/2003,Greater Boston Real Estate Board,11 Beacon St,Boston,MA,2108,,,,$100.00 ,12978,"Rodrigues, Michael J.",0,Not Specified,202,Committee,2003 Year-end Report (ND)
6/20/2003,Greater Boston Real Estate Board,11 Beacon St.,Boston,MA,2124,,,,$100.00 ,12649,"McGee, Thomas M.",0,Not Specified,202,Committee,2003 Year-end Report (ND)
7/1/2003,Greater Boston Real Estate Board,11 Beacon St,Boston,MA,2108,,,,$100.00 ,13309,"Callahan, Jennifer",0,Not Specified,202,Committee,2003 Year-end Report (ND)
7/2/2003,Greater Boston Real Estate Board PAC,11 Beacon Street,Boston,MA,2108,,,,$250.00 ,10328,"Murphy, Stephen",1,Check,202,Committee,7/2/03 Deposit Report
9/17/2003,Greater Boston Real Estate Board PAC,"11 Beacon St., 1st Floor",Boston,MA,2108,,,,$100.00 ,13441,"Petruccelli, Anthony W.",0,Not Specified,202,Committee,2003 Year-end Report (ND)
9/18/2003,Greater Boston Real Estate,11 Beacon St,Boston,MA,2108,,,,$200.00 ,13048,"O'Flaherty, Eugene L.",0,Not Specified,202,Committee,2003 Year-end Report (ND)
9/23/2003,Greater Boston Real Estate Board PAC,11 Beacon Street,Boston,MA,2108,,,,$100.00 ,11428,"Resor, Pamela P.",0,Not Specified,202,Committee,2003 Year-end Report (ND)
10/8/2003,Greater Boston Real Estate Board,11 Beacon Street,Boston,MA,2108,,,,$125.00 ,10273,"Magnani, David  P.",0,Not Specified,202,Committee,2003 Year-end Report (ND)
10/8/2003,Greater Boston Real Estate Board PAC,11 Beacon St.,Boston,MA,2108,,,,$100.00 ,13289,"Torrisi, David  M.",0,Not Specified,202,Committee,2003 Year-end Report (ND)
10/29/2003,Greater Boston Real Estate Board PAC,11 Beacon Street,Boston,MA,2108,,,,$200.00 ,10389,"Scaccia, Angelo M.",0,Not Specified,202,Committee,2003 Year-end Report (ND)
11/18/2003,Greater Boston Real Estate Board Pac,11 Beacon Street,Boston,MA,20108,,,,$100.00 ,13946,"Rush, Michael F.",0,Not Specified,202,Committee,2003 Year-end Report (ND)
12/8/2003,Greater Boston Real Estate Board PAC,11 Beacon St.,Boston,MA,2108,,,,$250.00 ,80325,Committee for a Democratic Senate Pol Action Comm.,0,Not Specified,202,Committee,2003 Year-end Report (PAC)
12/15/2003,Greater Boston Real Estate Board,11 Beacon St.,Boston,MA,2108,,,,$100.00 ,11778,"Tolman, Steven A.",0,Not Specified,202,Committee,2003 Year-end Report (ND)
12/29/2003,Greater Boston Real Estate Board,11 Beacon St.,Boston,MA,2108,,,,$100.00 ,13411,"Reinstein, Kathi-Anne",0,Not Specified,202,Committee,2003 Year-end Report (ND)
3/4/2004,Greater Boston Real Estate Board PAC,"Greater Boston Real Estate Board
11 Beacon Street #119",Peabody,MA,1960,,,Edwin Shanahan,$100.00 ,11155,"Rosenberg, Stanley C.",0,Not Specified,202,Committee,2004 Pre-primary Report (ND)
3/31/2004,Greater Boston Real Estate Board,11 Beacon Street,Boston,MA,2108,,,,$100.00 ,10740,"Casey, Paul C.",0,Not Specified,202,Committee,2004 Pre-primary Report (ND)
3/31/2004,Greater Boston Real Estate Boiard Politi,11 Beacon Street,Boston,MA,2108,,,,$125.00 ,11413,"DeLeo, Robert A.",0,Not Specified,202,Committee,2004 Pre-primary Report (ND)
4/6/2004,Greater Boston Real Estate Board,11 Beacon St.,Boston,MA,2108,,,,$100.00 ,11470,"Travaglini, Robert E.",0,Not Specified,202,Committee,2004 Pre-primary Report (ND)
4/7/2004,Greater Boston Real Estate Board,11 Beacon Street,Boston,MA,2108,,,,$100.00 ,13052,"Creedon Jr., Robert S.",0,Not Specified,202,Committee,2004 Pre-primary Report (ND)
4/13/2004,Greater Boston Real Estate Board,11 Beacon Street,Boston,MA,2108,,,,$100.00 ,11612,"Antonioni, Robert A.",0,Not Specified,203,Union/Association,2004 Pre-primary Report (ND)
4/14/2004,Greater Boston Real Estate Board PAC,11 Beacon Street,Boston,MA,2108,,,,$125.00 ,10025,"Berry, Frederick E.",0,Not Specified,202,Committee,2004 Pre-primary Report (ND)
4/15/2004,GREATER BOSTON REAL ESTATE BOARD PAC,11 BEACON ST,BOSTON,MA,2108,,,,$100.00 ,12576,"Chandler, Harriette L.",0,Not Specified,202,Committee,2004 Pre-primary Report (ND)
5/13/2004,Greater Boston Real Estate Board,11 Beacon Street,Boston,MA,2108,,,,$250.00 ,10449,"Walrath, Patricia A.",0,Not Specified,202,Committee,2004 Pre-primary Report (ND)
9/30/2004,GREATER BOSTON REAL ESTATE BOARD PAC,11 BEACON STREET,BOSTON,MA,2108,,,,$100.00 ,14203,"Augustus, Edward M.",0,Not Specified,202,Committee,2004 Pre-election Report (ND)
10/24/2004,Greater Boston Real Estate Board PAC,11 Beacon St.,Boston,MA,2108,,,,$500.00 ,80325,Committee for a Democratic Senate Pol Action Comm.,0,Not Specified,202,Committee,2004 Year-end Report (PAC)
10/27/2004,GREATER BOSTON REAL ESTATE BOARD PAC,11 BEACON STREET,BOSTON,MA,2108,,,,$500.00 ,11034,"Democratic State Committee, MA",1,Check,202,Committee,10/27/04 Deposit Report
11/29/2004,"Greater Boston Real Estate Board, PAC",11 Beacon St.,Boston,MA,2108,"Thaddeus J. Jankowski, Jr.",CPF #80606,,$200.00 ,13217,"Barrios, Jarrett T.",0,Not Specified,201,Individual,2004 Year-end Report (ND)
2/18/2005,Greater Boston Real Estate Board PAC,11 Beacon St.,Boston,MA,2108,,,,$100.00 ,12991,"Joyce, Brian A.",0,Not Specified,202,Committee,2005 Year-end Report (ND)
2/23/2005,GREATER BOSTON REAL ESTATE BOARD,11 BEACON STREET,BOSTON,MA,2108,,,,$100.00 ,11411,"Walsh, Marian",0,Not Specified,202,Committee,2005 Year-end Report (ND)
5/9/2005,Greater Boston Real Estate Board,11 Beacon St.,Boston,MA,2108,,,,$100.00 ,13065,"LeDuc, Stephen P.",0,Not Specified,202,Committee,2005 Year-end Report (ND)
5/17/2005,"Greater Boston Real Estate Board, PAC",11 Beacon St.,Boston,MA,2108,,,,$100.00 ,13440,"St. Fleur, Marie",0,Not Specified,202,Committee,2005 Year-end Report (ND)
5/24/2005,Greater Boston Real Estate Board PAC,11 Beacon Street,Boston,MA,2108,,,,$100.00 ,13217,"Barrios, Jarrett T.",1,Check,202,Committee,5/24/05 Deposit Report
6/6/2005,Greater Boston Real Estate Board PAC,11 Beacon St,Boston,MA,2108,,,,$200.00 ,10595,"Honan, Kevin G.",0,Not Specified,202,Committee,2005 Year-end Report (ND)
6/7/2005,GREATER BOSTON REAL ESTATE BOARD PAC,11 BEACON STREET,BOSTON,MA,2108,PAC #80606,,,$200.00 ,12892,"Flaherty Jr., Michael F.",1,Check,203,Union/Association,6/7/05 Deposit Report
6/30/2005,Greater Boston Real Estate Board PAC,11 Beacon Street,Boston,MA,2108,,,,$200.00 ,10328,"Murphy, Stephen",1,Check,202,Committee,6/30/05 Deposit Report
9/20/2005,Greater Boston Real Estate,11 Beacon St,Boston,MA,2108,,,,$200.00 ,13048,"O'Flaherty, Eugene L.",0,Not Specified,202,Committee,2005 Year-end Report (ND)
10/12/2005,Greater Boston Real Estate Board Political Action Committee,11 Beacon Street,Boston,MA,2108,"Thaddeus Jankowski, Treasurer",CPF ID #80606,,$500.00 ,12911,"Menino, Thomas M.",1,Check,201,Individual,10/12/05 Deposit Report
10/28/2005,Greater Boston Real Estate Board,11 Beacon Street,Boston,MA,2108,,,,$200.00 ,10176,"Galvin, William F.",1,Check,202,Committee,10/28/05 Deposit Report
11/2/2005,GREATER BOSTON REAL ESTATE BOARD PAC,11 BEACON STREET,BOSTON,MA,2108,CPF #80606,,,$100.00 ,12892,"Flaherty Jr., Michael F.",1,Check,202,Committee,11/2/05 Deposit Report
1/23/2006,GREATER BOSTON REAL ESTATE BOARD POLITICAL ACTION COMMITTEE,"11 BEACON ST 1ST FLOOR, 1ST FLOOR",BOSTON,MA,2108,,,,$500.00 ,10130,"DiMasi, Salvatore F.",0,Not Specified,202,Committee,2006 Pre-primary Report (ND)
3/7/2006,Greater Boston Real Estate Board PAC,11 Beacon Street Floor 1,Boston,MA,2108,,,,$200.00 ,13651,"Donato, Paul J.",0,Not Specified,202,Committee,2006 Pre-primary Report (ND)
3/7/2006,Greater Boston Real Estate Board PAC,11 Beacon Street,Boston,MA,2108,,,,$200.00 ,12122,"Mariano, Ronald",0,Not Specified,202,Committee,2006 Pre-primary Report (ND)
3/8/2006,GREATER BOSTON REAL ESTATE BOARD PAC,11 BEACON ST,BOSTON,MA,2108,,,,$300.00 ,12229,"Murray, Therese",0,Not Specified,202,Committee,2006 Pre-primary Report (ND)
3/15/2006,Greater Boston Real Estate Board PAC,11 Beacon St.,Boston,MA,2108,,,,$200.00 ,13009,"Nuciforo, Jr., Andrea F.",0,Not Specified,202,Committee,2006 Other Report (ND)
3/24/2006,GREATER BOSTON REAL ESTATE BOARD PAC CPF 80606,11 BEACON ST,BOSTON,MA,2108,,,,$300.00 ,11411,"Walsh, Marian",0,Not Specified,203,Union/Association,2006 Pre-primary Report (ND)
4/4/2006,Greater Boston Real Estate Board,11 Beacon Street,Boston,MA,2108,,,,$200.00 ,13645,"Stanley, Thomas M.",0,Not Specified,202,Committee,2006 Pre-primary Report (ND)
4/4/2006,Greater Boston Real Estate Board PAC,11 Beacon Street Floor 1,Boston,MA,2108,,,,$200.00 ,13441,"Petruccelli, Anthony W.",0,Not Specified,202,Committee,2006 Pre-primary Report (ND)
4/4/2006,Greater Boston Real Estate Board PAC,11 Beacon Street,Boston,MA,2108,,,,$300.00 ,11413,"DeLeo, Robert A.",0,Not Specified,202,Committee,2006 Pre-primary Report (ND)
4/5/2006,Greater Boston Real Estate Board PAC,11 Beacon Street Floor 1,Boston,MA,2108,,,,$300.00 ,12534,"Jones Jr., Bradley H.",0,Not Specified,202,Committee,2006 Pre-primary Report (ND)
4/5/2006,Greater Boston Real Estate Board PAC,11 Beacon Street Floor 1,Boston,MA,2108,,,,$300.00 ,13244,"Timilty, James",0,Not Specified,202,Committee,2006 Pre-primary Report (ND)
4/21/2006,Greater Boston Real Estate Boa,11 Beacon Street,Boston,MA,2108,,,,$100.00 ,13294,"Timilty, Walter F.",0,Not Specified,202,Committee,2006 Pre-primary Report (ND)
4/26/2006,Greater Boston Real Estate Board PAC,11 Beacon Street Floor 1,Boston,MA,2108,,,,$200.00 ,11651,"Koutoujian, Peter  J.",0,Not Specified,202,Committee,2006 Pre-primary Report (ND)
5/1/2006,Greater Boston Real Estate Board,11 Beacon Street,Boston,MA,2108,,,,$200.00 ,13052,"Creedon Jr., Robert S.",0,Not Specified,202,Committee,2006 Pre-primary Report (ND)
5/16/2006,GREATER BOSTON REAL ESTATE BOARD PAC,11 BEACON ST.,DORCHESTER,MA,2124,,,,$200.00 ,12649,"McGee, Thomas M.",0,Not Specified,201,Individual,2006 Pre-primary Report (ND)
5/22/2006,GREATER BOSTON REAL ESTATE BOARD PAC,11 BEACON STREET,BOSTON,MA,2108,CPF # 80606,CPF #80606,,$300.00 ,12892,"Flaherty Jr., Michael F.",1,Check,202,Committee,5/22/06 Deposit Report
5/23/2006,Greater Boston Real Estate Board PAC,11 Beacon Street Floor 1,Boston,MA,2108,,,,$200.00 ,13758,"Spilka, Karen",0,Not Specified,202,Committee,2006 Pre-primary Report (ND)
5/24/2006,GREATER BOSTON REAL ESTATE BOARD,11 BEACON ST 1 FL,BOSTON,,2108,DIRECTOR OF GOVT AFFAIRS,GREATER BOSTON REAL ESTATE BOARD,,$300.00 ,11778,"Tolman, Steven A.",0,Not Specified,202,Committee,2006 Pre-primary Report (ND)
6/6/2006,Greater Boston Real Estate Board PAC,11 Beacon Street Floor 1,Boston,MA,2108,,,,$300.00 ,10595,"Honan, Kevin G.",0,Not Specified,202,Committee,2006 Pre-primary Report (ND)
6/9/2006,Greater Boston Real Estate Board PAC,11 Beacon St.,Boston,MA,2108,,,,$300.00 ,10419,"Tisei, Richard R.",0,Not Specified,202,Committee,2006 Pre-primary Report (ND)
6/12/2006,Greater Boston Real Estate Board,11 Beacon Street,Boston,MA,2108,,,,$300.00 ,13037,"Hart Jr., John A.",0,Not Specified,202,Committee,2006 Pre-primary Report (ND)
6/12/2006,GREATER BOSTON REAL ESTATE BOARD PAC,11 BEACON ST,BOSTON,MA,2108,,,,$150.00 ,11428,"Resor, Pamela P.",0,Not Specified,202,Committee,2006 Pre-primary Report (ND)
6/20/2006,Greater Boston Real Estate Board PAC,"11 Beacon St, 1st Floor",Boston,MA,2108,,,,$200.00 ,12242,"Rogers, John H.",0,Not Specified,202,Committee,2006 Pre-primary Report (ND)
6/26/2006,Greater Boston Real Estate Board PAC,11 Beacon Street Floor 1,Boston,MA,2108,,,,$300.00 ,10030,"Binienda, Sr., John J.",0,Not Specified,202,Committee,2006 Pre-primary Report (ND)
6/27/2006,GREATER BOSTON REAL ESTATE BOARD PAC,11 BEACON ST,BOSTON,MA,20108,,,,$200.00 ,13946,"Rush, Michael F.",0,Not Specified,202,Committee,2006 Pre-primary Report (ND)
